2014-10-28;"SEM SELO";COLETIVO;;Masculino;;;;
2014-10-28;"SEM SELO";INDIVIDUAL;;;;"Norte 1";FREGUESIA-BRASILANDIA;"FREGUESIA DO O"
2014-10-28;"COM SELO";INDIVIDUAL;;;;Oeste;BUTANTA;"VILA SONIA"
2014-10-28;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;"Norte 1";PIRITUBA;"SAO DOMINGOS"
2014-10-28;"SEM SELO";INDIVIDUAL;;Masculino;;"Norte 1";"CASA VERDE-CACHOEIRINHA";CACHOEIRINHA
2014-10-28;"SEM SELO";INDIVIDUAL;Preta;Feminino;2;"Norte 1";PIRITUBA;PIRITUBA
2014-10-28;"SEM SELO";INDIVIDUAL;;;;"Norte 2";SANTANA-TUCURUVI;SANTANA
2014-10-28;"SEM SELO";INDIVIDUAL;Parda;Masculino;0;Oeste;BUTANTA;BUTANTA
2014-10-28;"SEM SELO";COLETIVO;;;;;;
2014-10-28;"SEM SELO";INDIVIDUAL;;;;Oeste;BUTANTA;BUTANTA
2014-10-28;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Norte 1";"CASA VERDE-CACHOEIRINHA";CACHOEIRINHA
2014-10-28;"SEM SELO";INDIVIDUAL;Branca;Masculino;0;"Norte 1";FREGUESIA-BRASILANDIA;BRASILANDIA
2014-10-29;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;"Leste 2";"SAO MATEUS";"SAO MATEUS"
2014-10-29;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Leste 1";SAPOPEMBA;SAPOPEMBA
2014-10-29;"SEM SELO";INDIVIDUAL;;;;;;
2014-10-29;"SEM SELO";INDIVIDUAL;;;;;;
2014-10-29;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-29;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Leste 2";GUAIANAZES;GUAIANASES
2014-10-29;"SEM SELO";INDIVIDUAL;Preta;Feminino;3;"Leste 2";GUAIANAZES;LAJEADO
2014-10-29;"SEM SELO";INDIVIDUAL;Indígena;Masculino;0;"Leste 2";GUAIANAZES;GUAIANASES
2014-10-29;"SEM SELO";INDIVIDUAL;;Masculino;;"Leste 2";"ITAIM PAULISTA";"VILA CURUCA"
2014-10-29;"SEM SELO";INDIVIDUAL;;;;;;
2014-10-29;"SEM SELO";COLETIVO;;;;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-29;"SEM SELO";COLETIVO;;Masculino;;"Leste 2";GUAIANAZES;GUAIANASES
2014-10-29;"SEM SELO";INDIVIDUAL;Indígena;Feminino;3;"Leste 2";"SAO MIGUEL";"JD HELENA"
2014-10-29;"SEM SELO";COLETIVO;;;;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-29;"SEM SELO";COLETIVO;;;;"Leste 2";"SAO MIGUEL";"SAO MIGUEL"
2014-10-29;"SEM SELO";COLETIVO;;;;;;
2014-10-29;"SEM SELO";INDIVIDUAL;;Masculino;;;;
2014-10-29;"SEM SELO";COLETIVO;;;;;;
2014-10-29;"SEM SELO";INDIVIDUAL;Branca;Feminino;1;"Leste 1";SAPOPEMBA;SAPOPEMBA
2014-10-29;"SEM SELO";INDIVIDUAL;;;;"Leste 2";GUAIANAZES;GUAIANASES
2014-10-29;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-29;"SEM SELO";INDIVIDUAL;Preta;Feminino;3;"Leste 2";"ITAIM PAULISTA";"ITAIM PAULISTA"
2014-10-29;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-29;"SEM SELO";INDIVIDUAL;Preta;Masculino;0;"Leste 2";"SAO MIGUEL";"VILA JACUI"
2014-10-29;"SEM SELO";COLETIVO;;;6;Oeste;LAPA;LAPA
2014-10-29;"SEM SELO";INDIVIDUAL;;Masculino;;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-30;"SEM SELO";INDIVIDUAL;;Feminino;;"Norte 1";"CASA VERDE-CACHOEIRINHA";"CASA VERDE"
2014-10-30;"SEM SELO";INDIVIDUAL;;;;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-30;"COM SELO";INDIVIDUAL;;;;;;
2014-10-30;"SEM SELO";INDIVIDUAL;;;;;;
2014-10-30;"SEM SELO";INDIVIDUAL;;Feminino;;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-10-30;"SEM SELO";INDIVIDUAL;;Masculino;;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2014-10-30;"SEM SELO";INDIVIDUAL;;Feminino;;"Norte 2";SANTANA-TUCURUVI;TUCURUVI
2014-10-31;"SEM SELO";INDIVIDUAL;;;;Centro;SE;LIBERDADE
2014-10-31;"SEM SELO";INDIVIDUAL;;;0;"Norte 1";PIRITUBA;JARAGUA
2014-10-31;"SEM SELO";INDIVIDUAL;Parda;Masculino;8;"Norte 1";PIRITUBA;JARAGUA
2014-10-31;"SEM SELO";INDIVIDUAL;;;;;;
2014-10-31;"SEM SELO";INDIVIDUAL;;;;;;
2014-10-31;"SEM SELO";INDIVIDUAL;;Feminino;;"Norte 2";JACANA-TREMEMBE;JACANA
2014-11-01;"SEM SELO";COLETIVO;;;;;;
2014-11-01;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-01;"SEM SELO";INDIVIDUAL;Preta;Feminino;5;"Sul 1";JABAQUARA;JABAQUARA
2014-11-02;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Norte 1";PIRITUBA;JARAGUA
2014-11-03;"SEM SELO";INDIVIDUAL;Branca;Masculino;;"Norte 2";"VILA MARIA-VILA GUILHERME";"VILA MARIA"
2014-11-04;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-04;"COM SELO";COLETIVO;;;;Centro;SE;REPUBLICA
2014-11-04;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-04;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-04;"SEM SELO";INDIVIDUAL;;Masculino;5;;;
2014-11-04;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-05;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-05;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;"Norte 2";JACANA-TREMEMBE;JACANA
2014-11-05;"SEM SELO";COLETIVO;;;;;;
2014-11-05;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Leste 2";"SAO MIGUEL";"VILA JACUI"
2014-11-05;"SEM SELO";INDIVIDUAL;;;2;"Leste 1";ARICANDUVA;"VILA FORMOSA"
2014-11-06;"SEM SELO";INDIVIDUAL;Preta;Masculino;5;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-06;"SEM SELO";INDIVIDUAL;;Feminino;;Centro;SE;LIBERDADE
2014-11-06;"COM SELO";INDIVIDUAL;;;;;;
2014-11-06;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Leste 1";ARICANDUVA;"VILA FORMOSA"
2014-11-06;"SEM SELO";INDIVIDUAL;;Feminino;;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-08;"SEM SELO";INDIVIDUAL;Preta;Masculino;1;"Leste 2";"SAO MIGUEL";"VILA JACUI"
2014-11-08;"SEM SELO";INDIVIDUAL;Branca;Feminino;;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-08;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Leste 2";"SAO MIGUEL";"SAO MIGUEL"
2014-11-08;"SEM SELO";INDIVIDUAL;;;;Oeste;PINHEIROS;PINHEIROS
2014-11-08;"SEM SELO";INDIVIDUAL;;Masculino;2;;;
2014-11-08;"SEM SELO";INDIVIDUAL;;Masculino;;;;
2014-11-09;"SEM SELO";COLETIVO;;;2;"Leste 1";SAPOPEMBA;SAPOPEMBA
2014-11-10;"SEM SELO";COLETIVO;;;3;Centro;SE;CONSOLACAO
2014-11-10;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-11;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Norte 2";JACANA-TREMEMBE;JACANA
2014-11-11;"COM SELO";INDIVIDUAL;;;;;;
2014-11-11;"SEM SELO";COLETIVO;Branca;Masculino;2;"Norte 2";JACANA-TREMEMBE;JACANA
2014-11-11;"SEM SELO";COLETIVO;;;;"Norte 2";SANTANA-TUCURUVI;TUCURUVI
2014-11-12;"SEM SELO";INDIVIDUAL;;Feminino;4;"Norte 2";SANTANA-TUCURUVI;SANTANA
2014-11-12;"SEM SELO";COLETIVO;Preta;Masculino;2;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-12;"SEM SELO";INDIVIDUAL;;;7;"Leste 1";"VILA PRUDENTE";"VILA PRUDENTE"
2014-11-12;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-13;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Leste 1";ARICANDUVA;"VILA FORMOSA"
2014-11-13;"SEM SELO";COLETIVO;Parda;Masculino;;;;
2014-11-14;"SEM SELO";INDIVIDUAL;Preta;Masculino;6;"Norte 2";JACANA-TREMEMBE;JACANA
2014-11-14;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-15;"SEM SELO";INDIVIDUAL;Branca;Masculino;1;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-15;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-16;"SEM SELO";INDIVIDUAL;Preta;Masculino;4;"Norte 2";JACANA-TREMEMBE;JACANA
2014-11-17;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-17;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-17;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-18;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-18;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-18;"SEM SELO";INDIVIDUAL;Preta;Masculino;5;"Sul 2";"CAMPO LIMPO";"CAMPO LIMPO"
2014-11-18;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-18;"SEM SELO";INDIVIDUAL;;;2;"Leste 1";ARICANDUVA;"VILA FORMOSA"
2014-11-18;"SEM SELO";INDIVIDUAL;;Masculino;3;"Leste 2";GUAIANAZES;GUAIANASES
2014-11-19;"SEM SELO";INDIVIDUAL;Preta;Masculino;6;"Norte 1";"CASA VERDE-CACHOEIRINHA";"CASA VERDE"
2014-11-19;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Leste 1";ARICANDUVA;ARICANDUVA
2014-11-19;"SEM SELO";INDIVIDUAL;;;;"Leste 1";ARICANDUVA;"VILA FORMOSA"
2014-11-19;"SEM SELO";COLETIVO;Branca;Masculino;5;"Norte 2";JACANA-TREMEMBE;JACANA
2014-11-19;"SEM SELO";INDIVIDUAL;;Masculino;2;;;
2014-11-19;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-20;"SEM SELO";INDIVIDUAL;;;3;"Leste 1";ARICANDUVA;CARRAO
2014-11-21;"SEM SELO";INDIVIDUAL;;Masculino;;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2014-11-21;"SEM SELO";COLETIVO;;;2;Centro;SE;"SANTA CECILIA"
2014-11-21;"SEM SELO";INDIVIDUAL;;Feminino;3;Centro;SE;"SANTA CECILIA"
2014-11-22;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-22;"SEM SELO";COLETIVO;;;;"Norte 2";SANTANA-TUCURUVI;MANDAQUI
2014-11-22;"SEM SELO";INDIVIDUAL;Branca;Feminino;7;;;
2014-11-24;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-24;"SEM SELO";COLETIVO;;;;"Sul 2";"SANTO AMARO";"SANTO AMARO"
2014-11-24;"SEM SELO";INDIVIDUAL;;Feminino;6;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-11-25;"COM SELO";INDIVIDUAL;;;;;;
2014-11-25;"COM SELO";INDIVIDUAL;;;;;;
2014-11-26;"SEM SELO";INDIVIDUAL;;;;;;
2014-11-28;"SEM SELO";COLETIVO;;;;;;
2014-11-28;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;Oeste;LAPA;LAPA
2014-11-28;"SEM SELO";COLETIVO;;;;"Leste 2";"ERMELINO MATARAZZO";"ERMELINO MATARAZZO"
2014-11-29;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;;;
2014-12-01;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-01;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-02;"SEM SELO";INDIVIDUAL;Preta;Feminino;3;"Sul 2";"M'BOI MIRIM";"JD SAO LUIS"
2014-12-02;"SEM SELO";INDIVIDUAL;Parda;Masculino;1;"Leste 2";"SAO MATEUS";IGUATEMI
2014-12-02;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;;;
2014-12-02;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-12-02;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2014-12-02;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-02;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;"Leste 2";ITAQUERA;"PARQUE DO CARMO"
2014-12-02;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Leste 1";PENHA;PENHA
2014-12-02;"COM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;REPUBLICA
2014-12-02;"SEM SELO";INDIVIDUAL;;;2;;;
2014-12-02;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-02;"SEM SELO";INDIVIDUAL;Indígena;Feminino;1;Oeste;PINHEIROS;"ALTO DE PINHEIROS"
2014-12-02;"SEM SELO";COLETIVO;;;;Oeste;LAPA;PERDIZES
2014-12-02;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;"Leste 2";ITAQUERA;"CID LIDER"
2014-12-02;"COM SELO";INDIVIDUAL;Preta;Feminino;;Oeste;BUTANTA;BUTANTA
2014-12-02;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;Centro;SE;CONSOLACAO
2014-12-02;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;CONSOLACAO
2014-12-03;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-03;"SEM SELO";INDIVIDUAL;Indígena;Masculino;2;"Norte 1";FREGUESIA-BRASILANDIA;"FREGUESIA DO O"
2014-12-03;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Leste 2";"ERMELINO MATARAZZO";"PONTE RASA"
2014-12-04;"COM SELO";INDIVIDUAL;Branca;Masculino;2;Centro;SE;"BELA VISTA"
2014-12-04;"COM SELO";COLETIVO;;;;;;
2014-12-04;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;;;
2014-12-04;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-04;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-04;"COM SELO";INDIVIDUAL;Branca;Feminino;2;"Sul 2";"CAMPO LIMPO";"CAMPO LIMPO"
2014-12-05;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-05;"SEM SELO";COLETIVO;;;;"Leste 2";"ERMELINO MATARAZZO";"ERMELINO MATARAZZO"
2014-12-07;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;"Leste 1";PENHA;PENHA
2014-12-07;"SEM SELO";INDIVIDUAL;Preta;Feminino;2;"Leste 1";ARICANDUVA;ARICANDUVA
2014-12-07;"SEM SELO";COLETIVO;Preta;Masculino;3;"Leste 1";PENHA;PENHA
2014-12-08;"SEM SELO";INDIVIDUAL;;;4;;;
2014-12-08;"SEM SELO";COLETIVO;;Feminino;2;Centro;SE;"SANTA CECILIA"
2014-12-09;"SEM SELO";INDIVIDUAL;Preta;Feminino;3;Centro;SE;CONSOLACAO
2014-12-09;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-11;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-12;"COM SELO";COLETIVO;;;;Centro;SE;REPUBLICA
2014-12-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;1;"Leste 1";SAPOPEMBA;SAPOPEMBA
2014-12-12;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-13;"SEM SELO";INDIVIDUAL;;;;"Norte 2";SANTANA-TUCURUVI;TUCURUVI
2014-12-14;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-16;"SEM SELO";INDIVIDUAL;Branca;Masculino;5;"Norte 2";"VILA MARIA-VILA GUILHERME";"VILA GUILHERME"
2014-12-16;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-17;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-17;"SEM SELO";INDIVIDUAL;Branca;Masculino;5;"Norte 2";JACANA-TREMEMBE;JACANA
2014-12-17;"COM SELO";INDIVIDUAL;Branca;Masculino;2;;;
2014-12-17;"COM SELO";COLETIVO;;;;Centro;SE;REPUBLICA
2014-12-18;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;"Leste 2";"SAO MATEUS";IGUATEMI
2014-12-19;"SEM SELO";INDIVIDUAL;;;1;"Leste 2";ITAQUERA;"JOSE BONIFACIO"
2014-12-19;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-19;"SEM SELO";INDIVIDUAL;Preta;Masculino;;"Leste 2";"SAO MATEUS";IGUATEMI
2014-12-19;"SEM SELO";INDIVIDUAL;Branca;Feminino;0;;;
2014-12-19;"SEM SELO";INDIVIDUAL;;Feminino;2;Oeste;PINHEIROS;"ALTO DE PINHEIROS"
2014-12-19;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-21;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;;;
2014-12-21;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-22;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;Centro;SE;REPUBLICA
2014-12-22;"COM SELO";INDIVIDUAL;Preta;Masculino;3;;;
2014-12-22;"COM SELO";COLETIVO;;;4;Centro;SE;REPUBLICA
2014-12-22;"SEM SELO";INDIVIDUAL;;;3;;;
2014-12-23;"SEM SELO";INDIVIDUAL;;;;"Norte 2";"VILA MARIA-VILA GUILHERME";"VILA MEDEIROS"
2014-12-23;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;"Norte 2";JACANA-TREMEMBE;JACANA
2014-12-23;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-23;"SEM SELO";INDIVIDUAL;;Feminino;;"Sul 1";IPIRANGA;IPIRANGA
2014-12-23;"SEM SELO";INDIVIDUAL;Branca;Masculino;1;Oeste;LAPA;JAGUARE
2014-12-23;"SEM SELO";INDIVIDUAL;Preta;Masculino;4;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2014-12-24;"SEM SELO";INDIVIDUAL;Parda;Masculino;;;;
2014-12-27;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;;;
2014-12-30;"SEM SELO";INDIVIDUAL;;;;;;
2014-12-30;"SEM SELO";INDIVIDUAL;Amarela;Masculino;3;;;
2015-01-03;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-04;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-05;"SEM SELO";COLETIVO;;;;;;
2015-01-05;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;"Sul 1";"VILA MARIANA";MOEMA
2015-01-05;"SEM SELO";INDIVIDUAL;;;;"Sul 1";"VILA MARIANA";MOEMA
2015-01-06;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-06;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-06;"SEM SELO";INDIVIDUAL;Amarela;Feminino;4;Centro;SE;"BELA VISTA"
2015-01-06;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Norte 2";SANTANA-TUCURUVI;MANDAQUI
2015-01-06;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;;;
2015-01-06;"SEM SELO";COLETIVO;;;2;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2015-01-06;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;;;
2015-01-06;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-06;"SEM SELO";INDIVIDUAL;;;;Centro;SE;REPUBLICA
2015-01-07;"SEM SELO";INDIVIDUAL;;Masculino;2;;;
2015-01-07;"SEM SELO";INDIVIDUAL;;;5;;;
2015-01-07;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Norte 1";PIRITUBA;JARAGUA
2015-01-07;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;Centro;SE;REPUBLICA
2015-01-07;"SEM SELO";COLETIVO;;;1;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;;;
2015-01-08;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;;;
2015-01-08;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-08;"SEM SELO";INDIVIDUAL;;Masculino;1;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Branca;Masculino;1;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Oeste;PINHEIROS;PINHEIROS
2015-01-08;"SEM SELO";INDIVIDUAL;;Feminino;;;;
2015-01-08;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-08;"SEM SELO";COLETIVO;Branca;Feminino;3;;;
2015-01-08;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;;;
2015-01-08;"SEM SELO";COLETIVO;;;2;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Preta;Feminino;3;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2015-01-08;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-08;"SEM SELO";INDIVIDUAL;Preta;Masculino;;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2015-01-08;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Sul 2";"CAPELA DO SOCORRO";"CID DUTRA"
2015-01-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-09;"SEM SELO";INDIVIDUAL;;;3;;;
2015-01-09;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;"Norte 1";PIRITUBA;JARAGUA
2015-01-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-09;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;;;
2015-01-09;"SEM SELO";COLETIVO;;;;"Leste 2";"SAO MIGUEL";"JD HELENA"
2015-01-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-09;"SEM SELO";INDIVIDUAL;;Masculino;4;Oeste;LAPA;PERDIZES
2015-01-09;"SEM SELO";COLETIVO;;;3;Oeste;LAPA;PERDIZES
2015-01-09;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Oeste;LAPA;PERDIZES
2015-01-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-09;"SEM SELO";INDIVIDUAL;;Masculino;;;;
2015-01-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-10;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Norte 2";SANTANA-TUCURUVI;SANTANA
2015-01-10;"SEM SELO";COLETIVO;;;;;;
2015-01-10;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-12;"SEM SELO";INDIVIDUAL;;;2;;;
2015-01-12;"SEM SELO";INDIVIDUAL;Parda;Masculino;5;;;
2015-01-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-12;"SEM SELO";COLETIVO;;;9;;;
2015-01-12;"SEM SELO";COLETIVO;;;1;;;
2015-01-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-12;"SEM SELO";COLETIVO;;;1;"Norte 2";SANTANA-TUCURUVI;TUCURUVI
2015-01-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;5;;;
2015-01-12;"SEM SELO";INDIVIDUAL;;;1;Centro;SE;"SANTA CECILIA"
2015-01-12;"SEM SELO";COLETIVO;;;2;;;
2015-01-13;"SEM SELO";COLETIVO;;;1;;;
2015-01-13;"SEM SELO";COLETIVO;;;1;;;
2015-01-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-13;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Oeste;LAPA;PERDIZES
2015-01-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-13;"SEM SELO";INDIVIDUAL;;Masculino;2;;;
2015-01-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Oeste;LAPA;PERDIZES
2015-01-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;"SANTA CECILIA"
2015-01-14;"SEM SELO";COLETIVO;Branca;Feminino;3;Centro;SE;"SANTA CECILIA"
2015-01-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Sul 1";"VILA MARIANA";SAUDE
2015-01-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;8;Oeste;PINHEIROS;"ITAIM BIBI"
2015-01-14;"SEM SELO";INDIVIDUAL;;;5;Centro;SE;"BELA VISTA"
2015-01-14;"SEM SELO";COLETIVO;;;1;Oeste;LAPA;LAPA
2015-01-14;"SEM SELO";INDIVIDUAL;;;;"Leste 1";PENHA;PENHA
2015-01-15;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;Oeste;LAPA;LAPA
2015-01-15;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;;;
2015-01-15;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-15;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-15;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-15;"SEM SELO";INDIVIDUAL;Branca;Feminino;0;Oeste;BUTANTA;"RIO PEQUENO"
2015-01-15;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-15;"SEM SELO";INDIVIDUAL;;;3;;;
2015-01-15;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;;;
2015-01-15;"SEM SELO";INDIVIDUAL;Parda;Masculino;1;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2015-01-15;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;;;
2015-01-15;"SEM SELO";COLETIVO;;;;Oeste;LAPA;LAPA
2015-01-15;"SEM SELO";INDIVIDUAL;;;8;Oeste;LAPA;LAPA
2015-01-15;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;;;
2015-01-15;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-15;"SEM SELO";INDIVIDUAL;;;;;;
2015-01-15;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;;;
2015-01-15;"COM SELO";INDIVIDUAL;Branca;Masculino;;Centro;SE;SE
2015-01-16;"SEM SELO";INDIVIDUAL;;;3;;;
2015-01-16;"SEM SELO";INDIVIDUAL;;;;;;
